recno,SN,n_SN,Gname,RAG,DEG,Gi,GVhel,Gtype,mag,l_mag,Type,RA2000,DE2000,Disc,Type I Label
1041,1996X, ,N 5061,199.52,-26.835,,2065.0,.E.0..,13.2,=,Ia,199.5047083333333,-26.845916666666664,"Evans, Takamizawa",Type I
772,1991U, ,I 4232,200.8425,-26.11,74.0,9426.0,.S..4.,16.7,=,Ia,200.8425,-26.10797222222222,Antezana,Type I
844,1992ag, ,E 508-G67,201.0425,-23.87833333333333,86.0,7795.0,.S..4.,16.6,=,Ia,201.04216666666665,-23.87758333333333,Wischnjewsky,Type I
1182,1997br,*,E 576-G40,200.1825,-22.05,86.0,2085.0,.SB.6P,13.8,=,Ia,200.17666666666665,-22.03675,"Qiao, Li, Qiu, Zhang, Hu",Type I
2247,2002dt, ,E 516-G05,240.945,-22.735,47.0,7347.0,.S..3.,17.1,>,Ib/c:,240.9470833333333,-22.73875,"Hutchings, Li+",Type I
2211,2002cj, ,E 582-G05,230.3375,-19.856666666666666,71.0,6758.0,.S..5.,15.9,>,Ic,230.33629166666665,-19.85758333333333,"Ganeshalingam, Li +",Type I
2801,2004K, ,E 579-022,215.92,-19.44333333333333,32.0,10832.0,.S..1.,17.1,>,Ia,215.91604166666664,-19.44722222222222,"Graham, Li+",Type I
2826,2004aj, ,ANON,215.1575,-12.403333333333332,,74049.0, ,22.3,>,Ia,215.1565833333333,-12.403999999999998,"Riello, Benetti, Cappellaro, Patat, Botticella, Altavilla, Pastorello, Turatto, Valenti",Type I
2906,2004dl, ,ANON,212.7975,-12.043333333333331,,74948.0, ,21.2,>,Ia,212.79791666666665,-12.043583333333332,"Riello,  Pignata, Botticella, Patat, Benetti, Cappellaro, Turatto, Valenti",Type I
2874,2004cf, ,ANON,212.775,-11.736666666666665,,74049.0, ,22.9,>,Ib/c,212.77404166666665,-11.735944444444442,"Riello, Benetti, Cappellaro, Patat, Botticella, Turatto, Valenti",Type I
2865,2004bw, ,M 00-38-19,225.94,-3.3016666666666663,38.0,6355.0,.SB.5.,17.6,>,Ia,225.94479166666665,-3.304555555555555,"Moore, Li+",Type I
745,1990af, ,LEDA340526,323.74749999999995,-62.73666666666666,30.0,15080.0,.LB...,17.9,=,Ia,323.7421666666666,-62.73538888888888,Antezana,Type I
897,1993M, ,LEDA 324192,288.25749999999994,-64.28999999999999,,23384.0, ,18.5,>,Ia,288.25637499999993,-64.29119444444443,Antezana,Type I
2968,2004fv, ,N 6492,270.7025,-66.42999999999999,61.0,4333.0,.S..4.,14.8,>,Ia,270.69325,-66.4318611111111,Monard,Type I
1908,2001cn, ,I 4758,281.56999999999994,-65.75666666666666,47.0,4647.0,.S..5.,14.8,>,Ia,281.5743333333333,-65.76161111111111,Chassagne,Type I
2819,2004ac, ,I 4769,281.93499999999995,-63.15666666666666,54.0,4534.0,.SB.3.,16.9,>,Ia,281.9319583333333,-63.14849999999999,Monard,Type I
828,1992O, ,LEDA339287,290.92999999999995,-62.82499999999999,,11992.0, ,17.8,>,Ia,290.9262083333333,-62.82502777777777,Antezana,Type I
1221,1997de, ,N 6769,289.595,-60.50166666666666,48.0,3686.0,.SBR3P,17.5,>,Ia,289.58674999999994,-60.49499999999999,"Wassilieff, Downs",Type I
733,1990T, ,P63925,299.74999999999994,-56.25666666666666,43.0,11992.0,.LAS0.,17.3,=,Ia,299.75949999999995,-56.258333333333326,Antezana,Type I
783,1991ag, ,I 4919,300.0375,-55.37499999999999,56.0,4264.0,.SBS7P,14.7,=,Ia,300.03595833333327,-55.36758333333333,Antezana,Type I
1342,1998bo, ,E 185-G31,299.3425,-55.136666666666656,83.0,4793.0,.SBS2.,18.0,>,Ic,299.3439583333333,-55.13844444444444,Wischnjewsky,Type I
842,1992ae, ,ANON,322.07499999999993,-61.551666666666655,,22484.0, ,18.6,=,Ia,322.07358333333326,-61.54999999999999,Antezana,Type I
2240,2002dm, ,I 5017,308.0175,-57.58666666666666,56.0,7547.0,RLXT0.,19.6,>,Ia,308.0304166666666,-57.58427777777777,Sanders,Type I
849,1992al, ,E 234-G69,311.475,-51.39166666666666,77.0,4197.0,.SBS5*,14.6,=,Ia,311.4852083333333,-51.39444444444444,McNaught,Type I
980,1995U, ,E 235-IG13,313.6725,-51.37333333333333,52.0,16668.0,.S..5.,18.0,>,Ia,313.66925,-51.37411111111111,McNaught,Type I
875,1992bl, ,E 291-G11,348.79999999999995,-44.73666666666666,52.0,12891.0,.SB.3.,17.3,=,Ia,348.80520833333327,-44.74291666666666,Antezana,Type I
904,1993T, ,LEDA 531626,347.7325,-44.98499999999999,,26382.0, ,18.0,>,Ia,347.725375,-44.98016666666666,Antezana,Type I
2310,2002ge, ,N 7400,343.5875,-45.34666666666666,82.0,3001.0,.S..4.,14.1,>,Ia,343.5895416666666,-45.34080555555555,Chassagne,Type I
2907,2004dm, ,ANON,340.84,-40.32999999999999,,67453.0, ,21.6,>,Ib,340.83899999999994,-40.32963888888888,"Riello,  Pignata, Botticella, Patat, Benetti, Cappellaro, Turatto, Valenti",Type I
854,1992aq, ,ANON,346.1424999999999,-37.34166666666666,40.0,30279.0,.S?.1.,19.4,=,Ia,346.1448333333333,-37.34502777777777,Antezana,Type I
896,1993L, ,I 5270,344.48,-35.85666666666666,79.0,1926.0,.SBR5*,14.0,>,Ia,344.47029166666664,-35.857499999999995,Evans,Type I
1376,1998cw, ,ANON,344.0824999999999,-35.166666666666664,,, ,17.5,>,Ia,344.08195833333326,-35.16663888888888,Antezana,Type I
1375,1998cv, ,E 237-G42,332.43999999999994,-49.798333333333325,56.0,8102.0,.S..5.,17.5,>,Ic,332.442875,-49.79527777777777,Antezana,Type I
1056,1996am, ,ANON,326.53,-44.00333333333333,,19717.0, ,19.0,>,Ia,326.53116666666665,-44.00352777777777,Mount Stromlo Abell Cluster Supernova Search Team,Type I
741,1990ab, ,LEDA131597,328.515,-40.06833333333333,,9842.0,.E....,18.0,>,Ia,328.51670833333327,-40.07113888888888,McNaught,Type I
857,1992at, ,LEDA132463,321.7875,-36.99666666666666,44.0,,.S..5.,18.0,>,Ia,321.7883333333333,-36.99955555555555,McNaught,Type I
2937,2004eq, ,E 404-G12,329.28,-34.58166666666666,38.0,2651.0,.SB.5.,13.4,>,Ia,329.2894166666666,-34.58091666666666,"Huang, Chen, Z.Lin, H.Lin, Tsai, Ip, Qiu, Hu",Type I
1584,1999ex, ,I 5179,334.0375,-36.84499999999999,59.0,3422.0,.SAT4.,16.6,=,Ib/c,334.03029166666664,-36.84824999999999,"Martin, Williams, Woodings",Type I
1565,1999ee, ,I 5179,334.0375,-36.84499999999999,59.0,3422.0,.SAT4.,14.6,=,Ia,334.04166666666663,-36.84436111111111,Wischnjewsky,Type I
1888,2001bt, ,I 4830,288.4525,-59.295,44.0,4388.0,.SBR4.,14.9,>,Ia,288.4447916666666,-59.28966666666666,Chassagne,Type I
1723,2000cj, ,N 6753,287.8475,-57.048333333333325,30.0,3124.0,RSAR3.,14.5,>,Ia,287.86524166666663,-57.05539166666666,Evans,Type I
1417,1998em, ,I 4837A,288.81499999999994,-54.133333333333326,90.0,2847.0,.SAS3*,16.5,>,Ia,288.802875,-54.11380555555555,Antezana,Type I
1350,1998bw,*,E 184-G82,293.7675,-52.84333333333333,32.0,2548.0,.SB.5.,13.6,=,Ic,293.76379166666663,-52.8457361111111,"Galama, Vreeswijk, Pian,  Doublier, Gonzalez, Soffitta, Feroci, Piro, Zand, et al.",Type I
2909,2004do, ,N 6708,283.8975,-53.72333333333333,41.0,2579.0,.S..3.,15.4,>,Ia,283.8905,-53.72299999999999,Monard,Type I
1753,2000do, ,N 6754,287.8575,-50.64166666666666,63.0,3257.0,.SBT3.,15.0,>,Ia,287.85912499999995,-50.640138888888885,B.White,Type I
1395,1998dq, ,N 6754,287.8575,-50.64166666666666,63.0,3257.0,.SBT3.,14.1,>,Ia,287.8490833333333,-50.64041666666666,White,Type I
901,1993Q, ,LEDA 557964,308.93999999999994,-42.79166666666666,,, ,19.0,>,Ia,308.9455833333333,-42.79261111111111,McNaught,Type I
2003,2001ge, ,ANON,307.80999999999995,-40.58833333333333,,65954.0, ,21.4,>,Ia,307.81016666666665,-40.587777777777774,Altavilla et al.,Type I
2942,2004ev, ,E 459-G13,290.11999999999995,-28.91833333333333,90.0,,.S..5.,18.1,>,Ia,290.13241666666664,-28.920805555555557,"Puckett, Newton",Type I
1734,2000cu, ,E 525-G04,291.0825,-25.985,48.0,,.S..2.,16.1,>,Ia,291.0872916666666,-25.98447222222222,Lick Observatory Supernova Search,Type I
948,1994ab,*,M-05-50-08,319.23749999999995,-28.326666666666664,90.0,10500.0,.S..4.,17.0,>,Ia,319.2364583333333,-28.33094444444444,McNaught,Type I
2947,2004fa, ,M-05-48-005,305.645,-29.82333333333333,0.0,5805.0,.S....,16.8,>,Ia,305.6458333333333,-29.822416666666665,"Chen et al., Hsiao",Type I
2645,2003gj, ,N 7017 ?,316.8375,-25.48833333333333,41.0,12892.0,DL....,17.6,>,Ia,316.82991666666663,-25.489888888888885,"Moore,Li+",Type I
2641,2003gf, ,M-04-52-26,333.4125,-21.735,,2600.0,.IB...,14.5,>,Ic,333.4205833333333,-21.73425,"Graham, Li+",Type I
591,1984N, ,N 7184,330.665,-20.811666666666664,83.0,2617.0,.SBR5.,14.0,>,I,330.68625,-20.798055555555557,Evans,Type I
2004,2001gf, ,LEDA869050,331.09,-18.365,,59958.0, ,20.0,>,Ia,331.088625,-18.365777777777776,Altavilla et al.,Type I
2270,2002eq, ,ANON,319.74999999999994,-16.286666666666665,,26382.0, ,19.4,>,Ia,319.7507916666666,-16.286861111111108,Wood-Vasey et al.,Type I
2279,2002ez, ,LEDA3083204,330.085,-13.999999999999998,,12891.0, ,17.6,>,Ia,330.0872083333333,-14.006249999999998,Wood-Vasey et al.,Type I
1368,1998co, ,N 7131,326.9,-13.183333333333332,43.0,5418.0,.L....,16.0,>,Ia,326.90099999999995,-13.181194444444442,Johnson,Type I
2864,2004bv, ,N 6907,306.2775,-24.80833333333333,44.0,3161.0,.SB.4.,15.3,>,Ia,306.27641666666665,-24.81491666666666,R.Kushida,Type I
2273,2002et, ,M-04-47-10,302.12999999999994,-25.46,68.0,8217.0,.SBR5.,16.5,>,Ia,302.12925,-25.460416666666664,"Li, Swift, Ganeshalingam+",Type I
1743,2000dd, ,LEDA804849,308.74999999999994,-23.1,,, ,17.4,>,Ia,308.75041666666664,-23.098666666666663,Lick Observatory Supernova Search,Type I
2859,2004bq, ,E 597-G32,310.99499999999995,-20.676666666666662,71.0,,.S..1.,17.3,>,Ia,310.9928333333333,-20.673805555555557,"Moore, Li+",Type I
2612,2003fc, ,LEDA 880427,302.0925,-17.609999999999996,,10493.0, ,18.3,>,Ic,302.092,-17.60847222222222,"Papenkova, Li+",Type I
2265,2002el, ,N 6986,314.12749999999994,-18.566666666666663,51.0,6985.0,.LB.-?,17.0,>,Ia,314.125375,-18.55952777777777,"Beutler, Li+",Type I
1781,2000eq, ,ANON,315.99249999999995,-9.695,,, ,20.5,>,Ia,315.99154166666665,-9.692166666666663,Nearby Galaxies Supernova Search team,Type I
865,1992bb, ,LEDA 163051,319.56749999999994,-7.584999999999999,68.0,8669.0,.S....,17.5,>,Ia,319.5619166666666,-7.584305555555554,McNaught,Type I
1774,2000ej, ,I 1371,320.06499999999994,-4.876666666666666,53.0,9102.0,.L..-P,18.0,>,Ia,320.06524999999993,-4.877916666666666,"Schwartz, Li, Filippenko +",Type I
2233,2002df, ,M-01-53-6,311.4225,-4.949999999999999,30.0,8598.0,.S..2.,17.1,>,Ia,311.413875,-4.951305555555555,"Papenkova, Li+",Type I
6,1907A, ,N 4674,191.515,-8.656666666666666,70.0,1506.0,.SBS1P,13.5,=,I,,,Luyten,Type I
16,1921C, ,N 3184,154.5725,41.423333333333325,17.0,592.0,.SBT5.,11.0,=,I,,,Jones,Type I
28,1937E, ,N 1482,58.66499999999999,-20.501666666666665,54.0,1916.0,.LA.+P,15.0,=,I:,,,Zwicky,Type I
33,1939A, ,N 4636,190.7075,2.688333333333333,,938.0,.E.0+.,12.6,=,I,,,Zwicky,Type I
34,1939B, ,N 4621,190.51,11.646666666666665,,410.0,.E.5..,12.1,=,I,,,Zwicky,Type I
41,1940E, ,N  253,11.887499999999998,-25.28666666666666,84.0,241.0,.SB.5.,14.0,>,I,,,Zwicky,Type I
45,1945A, ,N 5195,202.495,47.27166666666666,38.0,465.0,.S?.1P,14.0,>,I:,,,Humason,Type I
52,1950A, ,I 4051,195.225,28.006666666666664,,4994.0,.E.0..,17.7,>,I,,,Humason,Type I
95,1954A, ,N 4214,183.915,36.32666666666666,,291.0,.IXS9.,9.8,=,I,,,Wild,Type I
125,1955B, ,M-02-03-74,16.8875,-13.271666666666665,64.0,16020.0,.SB.1.,15.8,=,I:,,,Zwicky,Type I
143,1956A, ,N 3992,179.40249999999995,53.37499999999999,51.0,1048.0,.SBT4.,12.5,=,I,,,Gates,Type I
154,1957B, ,N 4374,186.2675,12.886666666666663,,1060.0,.E.1..,12.1,=,I,,,"Romano, Gates",Type I
201,1961P, ,U 2069,38.90749999999999,37.64166666666666,55.0,3779.0,.SBS6.,14.3,=,Ia,,,Wild,Type I
217,1962J, ,N 6835,298.63749999999993,-12.568333333333332,79.0,1611.0,.SBS1.,13.6,=,Ia,,,Wild,Type I
219,1962L, ,N 1073,40.9175,1.3766666666666665,38.0,1211.0,.SBT5.,13.9,=,Ib,,,"Rosino, Haro, Chavira",Type I
223,1962P, ,N 1654,71.45249999999999,-2.0816666666666666,17.0,4540.0,PSBR1.,14.5,=,I,,,Rosino,Type I
229,1963D, ,N 4146,182.575,26.43,24.0,6520.0,RSBS2.,15.8,=,I,,,Rosino,Type I
251,1964B, ,U 2646,49.54749999999999,40.35166666666666,58.0,5388.0,.L....,16.7,>,I,,,Kowal,Type I
254,1964E, ,U 6983,179.78749999999997,52.706666666666656,44.0,1082.0,.SBT5.,12.4,=,I,,,Lovas,Type I
255,1964F, ,N 4303,185.4775,4.471666666666666,17.0,1566.0,.SXT4.,14.0,=,I,,,Rosino,Type I
273,1965I, ,N 4753,193.095,-1.1983333333333333,59.0,1239.0,.L....,12.5,=,Ia,,,Rosino,Type I
281,1966A, ,U 4870,138.7325,46.90333333333333,70.0,4218.0,.SB.5.,15.5,>,I,,,Rosino,Type I
287,1966G, ,N  521,21.1425,1.7316666666666665,21.0,5018.0,.SBR4.,15.5,>,I,,,"Reaves, Lovas",Type I
290,1966J, ,N 3198,154.98,45.55333333333333,73.0,663.0,.SBT5.,11.3,=,I,,,Wild,Type I
291,1966K, ,U 6322,169.56999999999996,28.259999999999994,36.0,9855.0,.LA.+.,16.6,=,I:,,,Rudnicki,Type I
294,1966N, ,M-01-12-37,69.21,-3.0449999999999995,65.0,4797.0,.S..5.,14.7,=,I,,,Rosino,Type I
298,1967C, ,N 3389,162.11499999999998,12.531666666666665,65.0,1301.0,.SAS5.,13.2,=,Ia,,,Chuadze,Type I
306,1968A, ,N 1275,49.95249999999999,41.51166666666666,44.0,5264.0,.L....,15.2,=,I,,,Lovas,Type I
310,1968E, ,N 2713,134.33499999999998,2.9216666666666664,72.0,3922.0,.SBT2.,14.4,=,Ia,,,Chavira,Type I
312,1968G, ,P23166,123.9675,20.501666666666665,34.0,12801.0,.S..5.,17.4,>,I,,,Zwicky,Type I
313,1968H, ,P44441,194.575,27.136666666666663,,11903.0,.E....,16.6,=,I,,,Zwicky,Type I
314,1968I, ,N 4981,197.2025,-6.778333333333332,44.0,1686.0,.SBR4.,13.5,>,I,,,Lovas,Type I
335,1969C, ,N 3811,175.31749999999997,47.69333333333333,43.0,3105.0,.SBR5.,14.1,=,Ia,,,"Rosino, Jankovich",Type I
340,1969H, ,N 4725,192.6125,25.5,48.0,1206.0,.SXR2P,15.0,>,I,,,Fairall,Type I
358,1970J, ,N 7619,350.05999999999995,8.206666666666665,,3762.0,.E....,15.0,=,Ia,,,Rosino,Type I
360,1970L, ,N 2968,145.79999999999998,31.928333333333327,47.0,1566.0,.S..2.,13.3,>,I,,,Wild,Type I
376,1971L, ,N 6384,263.1025,7.059999999999999,59.0,1665.0,.SBR4.,13.2,=,Ia,,,Logan,Type I
380,1971P, ,N 7319,339.015,33.97666666666666,46.0,6747.0,.SBS4P,16.8,>,I:,,,Rosino,Type I
385,1971U, ,U 5912,162.11499999999998,26.58333333333333,27.0,6295.0,.SBS5.,15.5,>,I,,,"Ford, Rubin",Type I
394,1972H, ,N 3147,154.22249999999997,73.39999999999999,30.0,2820.0,.SAT4.,15.0,=,I,,,Goranskij,Type I
396,1972J, ,N 7634,350.42499999999995,8.886666666666665,41.0,3225.0,.LB...,14.9,=,I,,,Pigatto,Type I
404,1972R, ,N 2841,140.5075,50.975,63.0,638.0,.SAR3.,16.0,>,IPec,,,Wild,Type I
407,1973B, ,ANON,228.79999999999995,2.733333333333333,,, ,15.5,=,I,,,Kowal,Type I
418,1973N, ,N 7495,347.23749999999995,12.048333333333332,27.0,4887.0,.SXS5.,15.2,=,Ia,,,Wild,Type I
433,1974G, ,N 4414,186.615,31.22333333333333,56.0,716.0,.SAT5.,12.7,=,Ia,,,Burgat,Type I
436,1974J, ,N 7343,339.6575,34.071666666666665,38.0,7469.0,PSBS4.,16.0,=,Ia,,,Rosino,Type I
438,1975A, ,N 2207,94.0925,-21.371666666666663,60.0,2741.0,.SBT4P,14.7,=,Ia,,,"J.Dunlap, Y.Dunlap",Type I
439,1975B, ,P12417,49.905,41.633333333333326,54.0,8574.0,.L....,15.5,>,I,,,Lovas,Type I
444,1975G, ,M 09-23-25,210.3175,54.41833333333332,66.0,1940.0,.S..2.,14.7,=,Ia,,,Lovas,Type I
451,1975N, ,N 7723,354.73749999999995,-12.961666666666664,48.0,1875.0,.SBR3.,13.7,=,Ia,,,"Wild, Lipovetskij",Type I
452,1975O, ,N 2487,119.58499999999998,25.149999999999995,34.0,4841.0,.SB.3.,15.4,=,I,,,Kowal,Type I
453,1975P, ,N 3583,168.5475,48.31999999999999,54.0,2136.0,.SBS3.,14.7,=,I,,,Kowal,Type I
461,1976B, ,N 4402,186.5325,13.111666666666665,77.0,232.0,.S..3.,15.2,=,Ib:,,,Lovas,Type I
463,1976D, ,N 5427,210.8575,-6.031666666666665,41.0,2618.0,.SBS5P,14.5,>,I,,,Wade,Type I
469,1976J, ,N  977,38.26499999999999,-10.758333333333333,46.0,4579.0,PSXR1.,15.0,=,I,,,Rosino,Type I
471,1976L, ,N 1411,54.68749999999999,-44.1,43.0,983.0,.LAR-.,17.0,>,I,,,"Arp, Madore",Type I
477,1977C, ,M 11-10-52,120.85249999999998,67.14833333333333,41.0,,.S..1.,16.0,>,I,,,"Young, Ritchie",Type I
480,1977F, ,U 5912,162.11499999999998,26.58333333333333,27.0,6295.0,.SBS5.,15.6,=,I,,,Rosino,Type I
485,1978D, ,ANON,346.65,-44.45,,21000.0, ,20.0,>,I,,,"Lee, Zealey",Type I
486,1978E, ,M 06-49-36,338.74999999999994,37.2,30.0,4856.0,.S..5.,15.4,=,Ia,,,Wild,Type I
494,1979A, ,N 4647,190.885,11.581666666666663,34.0,1422.0,.SBT5.,15.0,>,I,,,Kimeridze,Type I
504,1980F, ,M-03-34-61,200.46,-17.334999999999997,40.0,7064.0,PLAS-.,17.0,>,I,,,"Maza, Gonzalez",Type I
512,1980N, ,N 1316,50.67249999999999,-37.20833333333333,47.0,1760.0,.LXS0P,12.5,=,Ia,,,Wischnjewsky,Type I
514,1980P, ,N 5854,226.9525,2.568333333333333,77.0,1737.0,.LBS+.,15.0,>,I,,,Faber,Type I
519,1981D, ,N 1316,50.67249999999999,-37.20833333333333,47.0,1760.0,.LXS0P,12.6,=,Ia,,,Evans,Type I
521,1981F, ,N 4716,192.6375,-9.45,41.0,4473.0,.L..0P,15.0,>,I,,,Wischnjewsky,Type I
522,1981G, ,N 4874,194.8975,27.95833333333333,,7224.0,.E+0..,15.0,>,I,,,Lovas,Type I
525,1981J, ,U 8975,210.8175,38.53166666666666,61.0,5690.0,.S..5.,15.0,>,I,,,Sanduleak,Type I
529,1982C, ,N 4185,183.34,28.509999999999994,47.0,3904.0,.SB.4.,16.4,>,Ia,,,Lovas,Type I
559,1983I, ,N 4051,180.79,44.53,27.0,700.0,.SBT4.,13.7,=,Ib,,,"Tsvetkov, Kielkopf et al.,",Type I
562,1983L, ,N 7038,318.785,-47.21999999999999,62.0,4938.0,.SBS5.,17.1,>,I,,,"Pizarro, Schild",Type I
566,1983P, ,N 5746,221.235,1.9533333333333327,90.0,1724.0,.SBT3.,13.0,>,I,,,"Nunes, Pellegreni, et al.",Type I
570,1983T, ,U10473,249.225,36.423333333333325,77.0,9366.0,.SB.1.,16.0,>,I,,,Metlova,Type I
573,1983W, ,N 3625,170.13249999999996,57.78166666666666,78.0,1940.0,.SBS3.,13.3,=,Ia,,,Schildknecht,Type I
586,1984I, ,E 323-G99,198.665,-42.67666666666666,36.0,3214.0,.SBS6.,15.5,>,I:,,,"Binggeli, Leibundgut, Tammann",Type I
592,1984O, ,I 4839,288.8925,-54.62499999999999,53.0,2715.0,RSXS4P,15.0,>,I,,,Wischnjewsky,Type I
602,1985C, ,E 436-G36,158.4525,-28.006666666666664,90.0,3611.0,.S..3.,16.5,>,I,,,"Spaenhauer, Cameron",Type I
608,1985I, ,P49009,207.225,-30.026666666666664,48.0,8559.0,.S....,17.8,>,I,,,"Leibungut, Albert",Type I
615,1985Q, ,MKN 516,329.0925,7.366666666666665,,8519.0, ,15.0,>,I,,,"Cohen, Clark, Smith",Type I
620,1986B, ,N 5101,200.445,-27.43166666666666,38.0,1861.0,RSBT0.,17.0,>,I,,,"Leibundgut, Cameron",Type I
628,1986M, ,N 7499,347.5925,7.581666666666665,56.0,11737.0,.LAS0.,16.5,>,Ib,,,"Cappellaro, Rosino, Candeo",Type I
630,1986O, ,N 2227,96.4925,-22.004999999999995,56.0,2258.0,.SBT5.,14.0,>,Ia,,,Pennypacker et al.,Type I
637,1987I, ,I 4963,303.0225,-55.24499999999999,67.0,4501.0,PSXT1P,16.0,>,I,,,Allen,Type I
641,1987M, ,N 2715,137.02999999999997,78.085,74.0,1339.0,.SBT5.,15.7,=,Ib,,,Lovas,Type I
643,1987O, ,U 4060,117.86,14.019999999999998,76.0,4678.0,.S..3.,17.6,>,Ia,,,Pollas,Type I
644,1987P, ,P22178,118.7925,14.369999999999996,,13445.0, ,17.8,>,Ia,,,Pollas,Type I
650,1988B, ,N 3191,154.76999999999998,46.453333333333326,44.0,9210.0,.SBS4P,15.5,>,Ia,,,Wild,Type I
651,1988C, ,U 3933,114.405,41.94666666666666,54.0,5897.0,.SBS4.,17.0,>,Ia,,,Pollas,Type I
654,1988F, ,U 9288,217.245,13.861666666666665,24.0,5282.0,.L....,16.0,>,Ia,,,Mueller,Type I
658,1988J, ,LEDA2599335,176.01999999999998,60.21333333333333,,, ,17.0,>,Ia,,,Kimeridze,Type I
659,1988K, ,U 8179,196.3075,32.0,71.0,15521.0,.SB.3.,18.0,>,Ia,,,"Mueller, Maury",Type I
660,1988L, ,N 5480,211.5875,50.72666666666666,48.0,1856.0,.SAS5.,16.5,>,Ib,,,"Perlmutter, Pennypacker",Type I
663,1988O, ,P54128,227.545,7.628333333333332,17.0,13388.0,.S..4.,15.0,>,I,,,Mueller,Type I
666,1988R, ,M 09-23-09,207.055,54.79666666666666,38.0,7645.0,.S..2.,15.5,>,Ia,,,Lovas,Type I
669,1988U, ,ANON,3.6025,-30.428333333333327,,93000.0, ,24.0,>,Ia:,,,"Noergaard-Nielsen, Joergensen, Hansen",Type I
670,1988V, ,P72027,354.79999999999995,27.245,53.0,9639.0,?S..5.,17.2,>,Ia,,,Candeo,Type I
689,1989G, ,I 2637,168.45749999999998,9.586666666666666,,8763.0,.E+..P,18.1,>,I,,,"Mueller, Brewer",Type I
723,1990J, ,LEDA1411150,184.09,12.528333333333332,,, ,18.0,>,Ia,,,Mueller,Type I
725,1990L, ,U 9927,234.115,22.5,34.0,4328.0,.LB...,18.0,>,Ia,,,Mueller,Type I
740,1990aa, ,U  540,13.242499999999998,29.031666666666663,56.0,4982.0,.S..5.,17.0,>,Ib/c,,,"Perlmutter, Pennypacker, et al.",Type I
752,1991A, ,I 2973,178.46249999999998,33.364999999999995,56.0,3206.0,.SBS6.,17.0,>,Ic,,,"Pennypacker, Perlmutter, et al.",Type I
753,1991B, ,N 5426,210.855,-6.0683333333333325,62.0,2621.0,.SAS5P,16.0,>,Ia,,,"Perlmutter, Pennypacker, et al.",Type I
757,1991F, ,N 3458,164.00749999999996,57.118333333333325,56.0,1818.0,.LX...,18.0,>,I:,,,Mueller,Type I
782,1991af, ,P60308,261.78,29.47333333333333,,6715.0, ,18.5,>,Ia,,,Mueller,Type I
794,1991as, ,ANON,342.17,8.174999999999999,,, ,18.0,>,Ia,,,Mueller,Type I
795,1991at, ,U  733,17.662499999999998,16.595,40.0,12307.0,.SBS3.,18.0,>,Ia,,,Mueller,Type I
803,1991bb, ,U 2892,58.3975,19.096666666666664,34.0,7964.0,.SBT4.,17.7,>,Ia,,,Mueller,Type I
809,1991bh, ,LEDA1477000,41.25749999999999,15.16333333333333,,, ,18.0,>,Ia,,,Mueller,Type I
831,1992R, ,M 10-24-07,249.2875,58.16833333333332,56.0,15687.0,.S..1.,18.0,>,Ia,,,Mueller,Type I
840,1992ac, ,M 10-24-07,249.285,58.16666666666666,56.0,15687.0,.S..1.,18.0,>,Ia,,,"Gomez, Lopez, Rey, Catchpole",Type I
845,1992ah, ,LEDA1418546,264.43749999999994,12.904999999999998,,, ,17.0,>,Ia,,,Mueller,Type I
855,1992ar, ,ANON,349.36749999999995,-44.648333333333326,,43500.0,T.....,20.1,>,Ic,,,Antezana,Type I
869,1992bf, ,N  930,36.97749999999999,20.331666666666663,27.0,4078.0,.SA.1.,17.0,>,I,,,Mueller,Type I
902,1993R, ,N 7742,356.06749999999994,10.768333333333333,17.0,1663.0,.SAR3.,17.0,>,IPec,,,"Treffers, Leibundgut, Filippenko, Richmond",Type I
910,1993ab, ,N 1164,45.49999999999999,42.585,38.0,4175.0,PSBS2.,18.0,>,Ia:,,,Mueller,Type I
917,1993ai, ,U 3483,98.3275,51.38166666666666,84.0,10193.0,.S..4.,18.0,>,Ia,,,Mueller,Type I
925,1994E, ,LEDA2499309,173.02749999999995,55.35999999999999,53.0,17988.0,.S....,19.5,>,Ia,,,Pollas,Type I
1013,1995bb, ,LEDA1409128,4.0725,12.415,,1739.0,.I:...,, ,Ib:,,,"Tokarz, Garnavich",Type I
1021,1996D, ,N 1614,68.49999999999999,-8.575,34.0,4778.0,.SBS5P,18.2,>,Ic,,,"Drissen, Robert, Dutil, Roy",Type I
1044,1996aa, ,N 5557,214.6075,36.493333333333325,,3213.0,.E.1..,17.0,>,Ia,,,W.Johnson,Type I
1083,1996bn, ,U 3430,93.9525,64.42999999999999,71.0,4059.0,.S....,18.0,>,Ia:,,,Mueller,Type I
